Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value
CHEMBL4166013,,None,181.67,0,1.28,Cl.N[C@H]1[C@H]2Cc3ccccc3[C@@H]12,IC50,'>',100000,nM,
CHEMBL4160195,,None,537.07,1,4.96,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccc(Cl)cc3)cc1)-c1ccccc1S(=O)(=O)N2C,IC50,'=',3490,nM,5.46
CHEMBL4171454,,None,520.62,1,4.45,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccc(F)cc3)cc1)-c1ccccc1S(=O)(=O)N2C,IC50,'=',30200,nM,4.52
CHEMBL4174572,,None,582.69,2,5.8,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccccc4F)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',540,nM,6.27
CHEMBL4174656,,None,582.69,2,5.8,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccc(F)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',2330,nM,5.63
CHEMBL1087459,,None,496.74,1,7,CN1CCc2c(n(CCCCCCCCCn3c4c(c5ccccc53)CCN(C)C4)c3ccccc23)C1,IC50,'>',150000,nM,
CHEMBL3605356,,None,460.63,1,8.12,c1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccccc2c2cnccc21,IC50,'=',5100,nM,5.29
CHEMBL4211690,,None,317.74,0,3.74,Cl.NCc1ccc(OCc2ccccc2C(F)(F)F)cc1,IC50,'>',100000,nM,
CHEMBL4208814,,None,263.77,0,2.86,COc1ccc(-c2ccc(CCN)cc2)cc1.Cl,IC50,'>',10000,nM,
CHEMBL4103010,,None,368.36,0,4.78,CCCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,IC50,'=',6340,nM,5.2
CHEMBL1179,,None,133.19,0,1.5,N[C@@H]1C[C@H]1c1ccccc1,IC50,'=',2500,nM,5.6
CHEMBL4082612,,None,293.32,0,3.87,Cc1ccc(O)c(/N=C/c2coc3ccc(C)cc3c2=O)c1,IC50,'=',5120,nM,5.29
CHEMBL4078343,,None,363.46,0,4.13,O=c1ccc2ccc(OCCN3CCC(Cc4ccccc4)CC3)cc2o1,IC50,'>',10000,nM,
CHEMBL4094745,,None,300.74,0,4.33,Cc1c(Cl)c(=O)oc2cc(OCc3ccccc3)ccc12,IC50,'=',2130,nM,5.67
CHEMBL3910142,,None,452.6,0,4.96,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,IC50,'=',1100,nM,5.96
CHEMBL4069293,,None,345.49,0,2.76,CC(C)N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,IC50,'=',14300,nM,4.84
CHEMBL4167004,,None,530.68,1,4.92,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,IC50,'=',1130,nM,5.95
CHEMBL4168238,,None,230.24,0,3.22,O=Cc1cccc(OCc2ccc(F)cc2)c1,IC50,'=',42500,nM,4.37
CHEMBL4102209,,None,504.7,2,6.65,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C,IC50,'=',1010,nM,6
CHEMBL4559612,,None,293.37,0,4.32,CC(C)=C1C(=O)Nc2ccc(OCc3cccc(C)c3)cc21,IC50,,,,
CHEMBL4445270,,None,301.77,0,4.15,CC1(C)C(=O)Nc2ccc(OCc3cccc(Cl)c3)cc21,IC50,'>',500000,nM,
CHEMBL4522817,,None,267.33,0,3.63,Cc1ccc(COc2ccc3c(c2)C(C)C(=O)N3)cc1,IC50,,,,
CHEMBL326294,ISATIN,None,147.13,0,0.82,O=C1Nc2ccccc2C1=O,IC50,'>',500000,nM,
CHEMBL4587752,,None,318.76,0,2.98,Cn1c(=O)[nH]c2ccc(OCCOc3ccc(Cl)cc3)cc21,IC50,,,,
CHEMBL4277644,,None,490.73,1,6.73,Cc1ccccc1CN1CCC(CCNC(=O)/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CC1,IC50,'=',69300,nM,4.16
CHEMBL4281066,,None,512.69,2,6.7,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)c(F)c3)CC2)cc(C(C)(C)C)c1O,IC50,'=',64500,nM,4.19
CHEMBL4278260,,None,501.72,2,6.29,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O,IC50,'=',78200,nM,4.11
CHEMBL4292766,,None,494.7,1,6.56,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,IC50,'=',60200,nM,4.22
CHEMBL4105601,,None,370.2,0,4.31,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,IC50,'=',50,nM,7.3
CHEMBL4470448,,None,451.56,0,4.46,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,IC50,'=',550,nM,6.26
CHEMBL3605358,,None,702.42,1,5.81,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-],IC50,'=',1700,nM,5.77
CHEMBL4166403,,None,364.47,0,4.09,C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccc(N2CCOCC2)cc1,IC50,'=',11393,nM,4.94
CHEMBL3220507,,None,293.32,0,3.66,Cc1ccc(C(=O)Nc2cc3cc(C)ccc3oc2=O)cc1,IC50,'=',45970,nM,4.34
CHEMBL4514331,,None,318.38,0,2.99,Cc1ccc(Cc2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1,IC50,'=',55500,nM,4.26
CHEMBL4549955,,None,350.38,0,2.77,COc1ccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1OC,IC50,'>',100000,nM,
CHEMBL4514572,,None,308.33,0,3.73,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)OCc1ccccc1,IC50,'=',4240,nM,5.37
CHEMBL5204890,,None,198.22,0,2.87,OC1c2ccccc2Oc2ccccc21,IC50,'=',28400,nM,4.55
CHEMBL86771,,None,238.25,0,1.63,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,IC50,'=',1060,nM,5.97
CHEMBL4457897,,None,412.52,0,1.24,Cn1cc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,IC50,'>',100000,nM,
CHEMBL396778,SAFINAMIDE,4,302.35,0,2.37,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,'=',25900,nM,4.59
CHEMBL5179381,,None,414.9,1,5.12,Cn1c(N/N=C(\C=C\c2cccc(Cl)c2)c2ccccc2)nc2ccccc2c1=O,IC50,'=',468000,nM,
CHEMBL5200969,,None,618.82,2,6.25,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OCCCCN(CNCc1ccccc1)CNCc1ccccc1,IC50,'=',6300,nM,5.2
CHEMBL5183930,,None,335.45,0,4.36,CCN(CC)Cc1ccc(/C=C2\Cc3ccc(OC)cc3C2=O)cc1,IC50,'=',95,nM,7.02
CHEMBL4568508,,None,408.53,0,2.51,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,IC50,'=',59300,nM,4.23
CHEMBL4460845,,None,352.42,0,1.97,Cn1cc(-c2cc(F)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,IC50,'=',61700,nM,4.21
CHEMBL4550042,,None,408.53,0,2.51,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2csc(CN)n2)c1,IC50,'>',100000,nM,
CHEMBL4463882,,None,362.48,0,2.4,CCc1cc(-c2cnn(C)c2)cc(S(=O)(=O)c2csc(CN)n2)c1,IC50,'>',100000,nM,
CHEMBL5198317,,None,199.2,0,2.02,,,,,,
CHEMBL466872,,None,249.27,0,2.99,O=C1Nc2ccc(/C=C/c3ccccc3)cc2C1=O,IC50,'=',233,nM,6.63
CHEMBL4449829,,None,351.41,0,0.42,Cn1c(=O)c2c(nc3n2CCN(C2Cc4ccccc4C2)C3)n(C)c1=O,IC50,,,,
CHEMBL4451303,,None,365.44,0,1.33,Cn1c(=O)c2c(nc3n2CCN([C@@H]2CCCc4ccccc42)C3)n(C)c1=O,IC50,'>',10000,nM,
CHEMBL4535141,,None,355.4,0,-0.02,Cn1c(=O)c2c(nc3n2CCN(CC(O)c2ccccc2)C3)n(C)c1=O,IC50,,,,
CHEMBL4556578,,None,441.84,0,2.16,Cn1c(=O)c2c(nc3n2CCN(CCc2ccc(Cl)cc2C(F)(F)F)C3)n(C)c1=O,IC50,,,,
CHEMBL4563397,,None,390.24,0,1.22,Cn1c(=O)c2c(nc3n2CCN3Cc2cccc(Br)c2)n(C)c1=O,IC50,'>',1000,nM,
CHEMBL4521398,,None,380.24,0,1.76,Cn1c(=O)c2c(nc3n2CCN3Cc2ccc(Cl)c(Cl)c2)n(C)c1=O,IC50,'>',1000,nM,
CHEMBL4579395,,None,377.81,0,1.64,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(F)cc2Cl)n(C)c1=O,IC50,,,,
CHEMBL4531455,,None,422.26,0,1.75,Cn1c(=O)c2c(nc3n2CCCN3Cc2cc(Br)ccc2F)n(C)c1=O,IC50,,,,
CHEMBL396778,SAFINAMIDE,4,302.35,0,2.37,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,,,,
CHEMBL3093324,,None,432.53,0,1.4,C#CCn1c(=O)c2c(nc3n2CCCN3C2CCN(Cc3ccccc3)CC2)n(C)c1=O,IC50,,,,
CHEMBL3093310,,None,349.39,0,0.94,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O,IC50,'>',10000,nM,
CHEMBL5200566,,None,452,0,4.24,C#CCN(C)CCCOc1cc(NC(=O)CCCCCCCCC(=O)NO)ccc1Cl,IC50,'<',0.1,nM,
CHEMBL5191350,,None,427.93,0,3.8,C#CCN(C)CCCOc1cc(NCc2ccc(/C=C/C(=O)NO)cc2)ccc1Cl,IC50,'=',4,nM,8.4
CHEMBL1190983,,None,286.38,0,2.69,C#CCN(C)C1CCc2c(OC(=O)N(C)CC)cccc21,IC50,'=',790,nM,6.1
CHEMBL1193856,,None,272.35,0,2.3,C#CCN(C)C1CCc2cccc(OC(=O)N(C)C)c21,IC50,'=',7000,nM,5.16
CHEMBL4566592,,None,381.48,0,2.14,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(C(C)(C)C)cc2)n(C)c1=O,IC50,,,,
CHEMBL4565406,,None,340.39,0,0.28,Cn1c(=O)c2c(nc3n2CCCN3CCc2cccnc2)n(C)c1=O,IC50,,,,
CHEMBL5196277,,None,477.61,1,5.82,O=C1c2ccccc2-c2nccc3cc(OCCCCCN4CCN(c5ccccc5)CC4)cc1c23,IC50,'=',9,nM,8.05
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',5970,nM,5.22
CHEMBL4574378,,None,408.23,0,1.36,Cn1c(=O)c2c(nc3n2CCN3Cc2ccc(F)c(Br)c2)n(C)c1=O,IC50,'>',1000,nM,
CHEMBL4570974,,None,407.83,0,1.65,COc1ccc(Cl)c(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)c1F,IC50,'>',100000,nM,
CHEMBL4868189,,None,310.4,0,3.42,CN(C)c1ccc(/C=C/C(=O)c2ccc(N(C)C)cc2O)cc1,IC50,'=',47900,nM,4.32
CHEMBL3786578,,None,454.62,0,4.51,CN1CCN(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@]4(N)CCc4ccccc4)cc3)cc2)CC1,IC50,'>',10000,nM,
CHEMBL5199677,,None,297.35,0,3.08,COc1cc2c(cc1OC)CN(c1ccc(C=O)cc1)CC2,IC50,'>',100000,nM,
CHEMBL3770084,,None,260.72,0,4.12,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,IC50,'=',93600,nM,4.03
CHEMBL4213878,,None,263.77,0,2.86,COc1cccc(-c2ccc(CCN)cc2)c1.Cl,IC50,'>',10000,nM,
CHEMBL5219959,,None,319.79,0,3.31,CC/N=C1\CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,IC50,'=',100,nM,7
CHEMBL3113645,,None,245.28,0,2.09,O=c1oc2ccc(O)cc2cc1CN1CCCC1,IC50,'=',1460,nM,5.84
CHEMBL5220446,,None,486.6,1,5.1,C/C(=N\NCCCN1C(=O)S/C(=C\c2ccc(OCc3ccccc3)cc2)C1=O)c1ccncc1,IC50,'=',61,nM,7.21
CHEMBL396778,SAFINAMIDE,4,302.35,0,2.37,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,'=',100000,nM,4
CHEMBL294264,PURPURIN,None,256.21,0,1.58,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,IC50,'=',2500,nM,5.6
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',2320,nM,5.63
CHEMBL18116,TOLOXATONE,-1,207.23,0,1.31,Cc1cccc(N2CC(CO)OC2=O)c1,IC50,'=',3920,nM,5.41
CHEMBL8320,BENZOQUINONE,None,108.1,0,0.25,O=C1C=CC(=O)C=C1,IC50,'=',4820,nM,5.32
CHEMBL4166555,,None,293.44,0,4.19,C#CCNC1CCc2c(SCc3ccccc3)cccc21,IC50,'>',60000,nM,
CHEMBL4163351,,None,295.36,0,3.61,C#CCNC1CCc2c(OCc3ccc(F)cc3)cccc21,IC50,'=',7800,nM,5.11
CHEMBL4287826,,None,478.72,1,6.34,CC(C)(C)c1cc(CCC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,IC50,'=',94100,nM,4.03
CHEMBL4283390,,None,476.71,1,6.42,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,IC50,'=',62300,nM,4.21
CHEMBL4286736,,None,450.67,1,5.67,CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,IC50,'=',41500,nM,4.38
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',1424,nM,5.85
CHEMBL5219355,,None,317.33,0,1.81,C#CCNCN1C(=O)S/C(=C/c2ccc([N+](=O)[O-])cc2)C1=O,IC50,'=',103,nM,6.99
CHEMBL4445756,,None,354.45,0,2.79,CC(=O)c1ccc(OCCN2CCN(Cc3ccccc3)CC2)cc1O,IC50,'=',26100,nM,4.58
CHEMBL4218750,,None,267.36,0,3.98,S=C(Nc1ccccc1)Nc1ccc2[nH]ccc2c1,IC50,'>',30000,nM,
CHEMBL4204417,,None,371.47,1,5.21,O=C(c1ccccc1)c1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,IC50,,,,
CHEMBL4214270,,None,317.8,0,4.34,Oc1cc(Cl)ccc1NC(=S)Nc1ccc2[nH]ccc2c1,IC50,'=',39000,nM,4.41
CHEMBL4216610,,None,283.36,0,3.68,Oc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,IC50,'>',100000,nM,
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',2.7,nM,8.57
CHEMBL5196564,,None,479.57,0,3.9,O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'=',49830,nM,4.3
CHEMBL4215006,,None,331.76,0,3.79,Cl.NCCc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,IC50,'>',100000,nM,
CHEMBL4206777,,None,295.26,0,3.38,NC(=O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1,IC50,'>',100000,nM,
CHEMBL4209149,,None,303.71,0,3.87,Cl.Nc1ccc(OCc2ccccc2C(F)(F)F)cc1,IC50,'>',100000,nM,
CHEMBL4214069,,None,279.77,0,2.73,COc1ccc(COc2ccc(CN)cc2)cc1.Cl,IC50,'>',100000,nM,
CHEMBL4208737,,None,245.25,0,2.5,NC(=O)c1ccc(OCc2ccccc2F)cc1,IC50,'>',100000,nM,
CHEMBL396778,SAFINAMIDE,4,302.35,0,2.37,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,'>',100000,nM,
CHEMBL4211517,,None,251.73,0,2.99,Cl.NCCc1ccc(-c2cccc(F)c2)cc1,IC50,'>',10000,nM,
CHEMBL4210078,,None,251.73,0,2.99,Cl.NCCc1ccc(-c2ccc(F)cc2)cc1,IC50,'>',10000,nM,
CHEMBL4646431,,None,326.48,0,2.91,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(C1)CN(CCO)C2,IC50,'>',80000,nM,
CHEMBL2103774,TIBOLONE,4,312.45,0,3.88,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,IC50,,,,
CHEMBL157548,DANOFLOXACIN,-1,357.39,0,2.07,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,IC50,,,,
CHEMBL1201353,DEXCHLORPHENIRAMINE,4,274.8,0,3.82,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,IC50,,,,
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',4.5,nM,8.35
CHEMBL4208881,,None,361.44,0,4.01,C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1,IC50,'=',116370,nM,
CHEMBL4202569,,None,391.47,0,4.1,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1,IC50,'=',78560,nM,4.11
CHEMBL4082046,,None,365.8,0,1.95,O=C1COC(c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)=NN1,IC50,'>',100000,nM,
CHEMBL3416425,,None,288.78,0,2.75,Cl.NC1CC1c1ccc(NC(=O)c2ccccc2)cc1,IC50,'=',31,nM,7.51
CHEMBL3416428,,None,288.78,0,2.75,Cl.N[C@H]1C[C@@H]1c1cccc(NC(=O)c2ccccc2)c1,IC50,'=',1370,nM,5.86
CHEMBL3416434,,None,288.78,0,2.75,Cl.N[C@H]1C[C@H]1c1cccc(NC(=O)c2ccccc2)c1,IC50,'=',70,nM,7.16
CHEMBL3416433,,None,288.78,0,2.75,Cl.N[C@@H]1C[C@@H]1c1cccc(NC(=O)c2ccccc2)c1,IC50,'=',650,nM,6.19
CHEMBL3416432,,None,288.78,0,2.75,Cl.N[C@H]1C[C@H]1c1ccc(NC(=O)c2ccccc2)cc1,IC50,'=',25,nM,7.6
CHEMBL3121796,,None,358.78,0,3.85,COC(=O)c1cc2cc(OCCc3ccc(Cl)cc3)ccc2oc1=O,IC50,'>',10000,nM,
CHEMBL3121794,,None,344.75,0,3.81,COC(=O)c1cc2cc(OCc3cccc(Cl)c3)ccc2oc1=O,IC50,'>',10000,nM,
CHEMBL3121789,,None,299.33,0,2.93,C#CCCCCOc1ccc2oc(=O)c(NC(C)=O)cc2c1,IC50,'>',10000,nM,
CHEMBL3121788,,None,299.33,0,2.93,C#CCCCCOc1ccc2cc(NC(C)=O)c(=O)oc2c1,IC50,'=',66.8,nM,7.17
CHEMBL3121787,,None,376.41,0,4.21,C#CCCCCOc1ccc2oc(=O)c(C(=O)c3ccc(OC)cc3)cc2c1,IC50,'>',10000,nM,
CHEMBL3121785,,None,300.31,0,2.76,C#CCCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,IC50,'>',10000,nM,
CHEMBL3121779,,None,365.36,0,3.98,C#CCCCOc1ccc2cc(C(=O)Nc3ccc(F)cc3)c(=O)oc2c1,IC50,'>',10000,nM,
CHEMBL3121776,,None,286.28,0,2.37,C#CCCCOc1cccc2cc(C(=O)OC)c(=O)oc12,IC50,'>',10000,nM,
CHEMBL3093238,,None,373.84,0,1.54,Cn1c(=O)c2c(nc3n2CCCN3CCc2cccc(Cl)c2)n(C)c1=O,IC50,'>',10000,nM,
CHEMBL5220277,,None,283.28,0,2.37,Cc1ccc(COc2ccc3[nH]c(=O)oc(=O)c3c2)cc1,IC50,'=',61,nM,7.21
CHEMBL5201233,,None,543.69,2,5.23,CC(C)(C)OC(=O)N1CCN(C(=S)SCC(=O)Nc2ccc(C(=O)/C=C/c3ccccc3F)cc2)CC1,IC50,'=',20000,nM,4.7
CHEMBL1096480,,None,207.3,0,1.42,CCc1ccc(/C=N/NC(N)=S)cc1,IC50,'=',5980,nM,5.22
CHEMBL5198200,,None,512.05,2,6.47,O=C1c2ccccc2-c2nccc3cc(OCCCCCN4CCN(c5ccccc5Cl)CC4)cc1c23,IC50,'=',86,nM,7.07
CHEMBL4208424,,None,309.39,0,4.18,CC(=O)c1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,IC50,'=',67000,nM,4.17
CHEMBL5201468,,None,265.76,0,3.69,COC1=CC2Sc3ccc(Cl)cc3NC2C=C1,IC50,'=',576,nM,6.24
CHEMBL55761,ANTHRARUFIN,None,240.21,0,1.87,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,IC50,'=',30800,nM,4.51
CHEMBL89626,,None,238.25,0,1.63,Nc1ccc2c(c1N)C(=O)c1ccccc1C2=O,IC50,'=',2280,nM,5.64
CHEMBL51931,9,,,,,,,,,,
CHEMBL4545912,,None,312.46,0,3.15,C#CCNC1CCc2cc(OCCCN3CCCCC3)ccc21,IC50,'>',100000,nM,
CHEMBL4582083,,None,285.27,0,2.58,O=C1Nc2ccc(OCCc3ccc(F)cc3)cc2C1=O,IC50,'>',500000,nM,
CHEMBL4456999,,None,323.18,0,3.75,Cn1c(=O)[nH]c2ccc(OCc3ccc(Cl)c(Cl)c3)cc21,IC50,'>',500000,nM,
CHEMBL4445196,,None,339.39,0,3.9,COc1ccc(OCCOc2ccc3c(c2)C(=C(C)C)C(=O)N3)cc1,IC50,,,,
CHEMBL4438265,,None,281.36,0,3.54,CC1(C)C(=O)Nc2ccc(OCCc3ccccc3)cc21,IC50,,,,
CHEMBL396778,SAFINAMIDE,4,302.35,0,2.37,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,'=',223500,nM,3.65
CHEMBL5199502,,None,223.3,0,2.52,CCCOc1ccc2c(c1)SCC(=O)N2,IC50,'=',6510,nM,5.19
CHEMBL140,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,'=',2740,nM,5.56
CHEMBL4868895,,None,368.39,0,4,COc1ccc2occ(/C=C/c3cc(OC)c(OC)c(OC)c3)c(=O)c2c1,IC50,'>',100000,nM,
CHEMBL4865050,,None,296.3,0,4.11,COc1ccc2c(=O)c(/C=C/c3ccc(F)cc3)coc2c1,IC50,'=',14,nM,7.85
CHEMBL4869187,,None,321.38,0,4.04,COc1ccc2c(=O)c(/C=C/c3ccc(N(C)C)cc3)coc2c1,IC50,'=',490,nM,6.31
CHEMBL4749146,,None,407.56,0,3.6,O=C(NO)c1ccc(CCCN2CCC(CN[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,IC50,'=',8600,nM,5.07
CHEMBL4868157,,None,515.7,2,6.1,CCN(CCCCOc1ccc(/C=C/C(=O)c2ccc(N(C)C)cc2O)cc1)Cc1ccccc1N(C)C,IC50,'=',12300,nM,4.91
CHEMBL5220140,,None,310.38,0,3.62,O=C1NC(=O)/C(=C\c2ccc(NCc3ccccc3)cc2)S1,IC50,'=',630,nM,6.2
CHEMBL4171003,,None,275.75,0,3.09,Cl.N[C@H]1[C@H]2Cc3cc(-c4ccc(F)cc4)ccc3[C@@H]12,IC50,,,,
CHEMBL4174974,,None,599.14,2,6.32,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccc(Cl)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',2060,nM,5.69
CHEMBL4166659,,None,582.69,2,5.8,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4cccc(F)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',9020,nM,5.04
CHEMBL5184006,,None,299.76,0,3.96,COc1ccc2c(c1)C(=O)/C(=C/c1cccnc1Cl)CC2,IC50,'=',1370,nM,5.86
CHEMBL4162637,,None,357.46,0,4.17,Nc1ccccc1NC(=O)c1ccc(CNC2CC2c2ccccc2)cc1,IC50,'=',50070,nM,4.3
CHEMBL5219890,,None,406.51,0,3.91,C#CCNCCCN1C(=O)S/C(=C\c2ccc(OCc3ccccc3)cc2)C1=O,IC50,'=',54,nM,7.27
CHEMBL5179091,,None,506.7,1,4.52,COc1cc2nc(NCCCN(C)C)nc(NC3CCN(CCCc4ccccc4)CC3)c2cc1OC,IC50,'>',100000,nM,
CHEMBL5202637,,None,554.74,2,5.66,COc1cc2c(NC3CCN(Cc4ccccc4)CC3)nc(NCCCN(C)C)nc2cc1OCc1ccccc1,IC50,'>',100000,nM,
CHEMBL4167833,,None,502.63,1,4.31,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccccc3)cc1)-c1ccccc1S(=O)(=O)N2C,IC50,'=',3690,nM,5.43
CHEMBL5177857,,None,425.6,0,3.4,N[C@H]1CC[C@H](CNC2CC2c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)CC1,IC50,'=',96340,nM,4.02
CHEMBL5206450,,None,425.6,0,3.27,CC1(CNC2CC2c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)CCNCC1,IC50,'=',100000,nM,4
CHEMBL4776405,,None,282.53,0,3.3,Clc1cccc2nn3cc(Br)cnc3c12,IC50,'>',100000,nM,
CHEMBL4748333,,None,249.07,0,2.04,Brc1cnc2c3cccnc3nn2c1,IC50,'>',100000,nM,
CHEMBL4796620,,None,250.06,0,1.43,Brc1cnc2c3nccnc3nn2c1,IC50,'>',100000,nM,
CHEMBL4744827,,None,264.26,0,3.08,Fc1ncccc1-c1cnc2c3ccccc3nn2c1,IC50,'=',21100,nM,4.68
CHEMBL4791844,,None,275.31,0,3.56,COc1ccc(-c2cnc3c4ccccc4nn3c2)cc1,IC50,'>',100000,nM,
CHEMBL4779904,,None,309.76,0,4.21,COc1ccc(-c2cnc3c4c(Cl)cccc4nn3c2)cc1,IC50,'>',100000,nM,
CHEMBL4865840,,None,312.41,0,2.69,,,,,,
CHEMBL4847965,,None,286.37,0,2.28,O=C(CC1CCNCC1)c1[nH]c2ccccc2c1CCO,IC50,'>',1000000,nM,
CHEMBL4852188,,None,285.73,0,3.75,O=C(Nc1cccc(Cl)c1)C1=Cc2ccccc2OC1,IC50,'=',11690,nM,4.93
CHEMBL3667538,,None,352.82,0,3.93,Cc1cccc(Cl)c1C(=O)NCc1ccc(-c2cc[nH]c(=O)c2)cc1,IC50,'>',130000,nM,
CHEMBL4539722,,None,291.14,0,4.02,Clc1cc(/N=C/c2ccc3[nH]ncc3c2)cnc1Cl,IC50,'>',10000,nM,
